Время (UTC);Инициатор;Событие;Код;Объект;Детали
2026-06-10T10:58:23.165712+00:00;Spartak1210;Выбран бомбардир;top_scorer_selected;f0cb0f81-a51b-4bea-96f9-ee8057534794;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""player_name"": ""Килиан Мбаппе (Kylian Mbappé)"", ""player_api_id"": -1}"
2026-06-10T10:53:26.433986+00:00;Spartak1210;Вход в комнату;room_joined;ecbfa22b-bcb2-4d63-a68d-8792b15a1df2;"{""room"": ""ЧМ-2026""}"
2026-06-10T10:40:14.747245+00:00;Вениамин;Выбран чемпион;champion_selected;7a4cb706-3e1b-4177-9413-280a16b6f4ce;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""champion"": ""Argentina""}"
2026-06-10T10:36:17.883378+00:00;Federico;Выбран чемпион;champion_selected;d1a81b23-5cfb-4104-a6f2-a93c1b3a5c42;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""champion"": ""Spain""}"
2026-06-10T10:36:17.883378+00:00;Federico;Выбран бомбардир;top_scorer_selected;d1a81b23-5cfb-4104-a6f2-a93c1b3a5c42;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""player_name"": ""Гарри Кейн (Harry Kane)"", ""player_api_id"": -5}"
2026-06-10T10:35:34.136320+00:00;Spartak1210;Смена никнейма;nickname_changed;f0cb0f81-a51b-4bea-96f9-ee8057534794;"{""to"": ""Spartak1210"", ""from"": ""Константин""}"
2026-06-10T10:35:25.330303+00:00;Константин;Регистрация;user_registered;f0cb0f81-a51b-4bea-96f9-ee8057534794;"{""provider"": ""telegram""}"
2026-06-10T10:20:25.739834+00:00;Савва;Сделан прогноз;prediction_set;fa2544cb-f0e8-42b2-8a62-beaa063e3aa0;"{""away"": 1, ""home"": 0, ""match"": ""Uzbekistan — Colombia"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:20:17.909338+00:00;Савва;Сделан прогноз;prediction_set;3404b735-82aa-4d09-94e0-9f1105be2bf6;"{""away"": 1, ""home"": 1, ""match"": ""Ghana — Panama"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:19:58.949769+00:00;Савва;Сделан прогноз;prediction_set;02b8ed61-7272-4923-ba7f-8778ab070f80;"{""away"": 0, ""home"": 1, ""match"": ""England — Croatia"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:19:55.022976+00:00;Савва;Сделан прогноз;prediction_set;8aadb7c8-300d-4667-907f-a999ace644e6;"{""away"": 0, ""home"": 2, ""match"": ""Portugal — Congo DR"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:19:47.397981+00:00;Савва;Сделан прогноз;prediction_set;9437cb05-81bc-4e6f-93a1-ed7e41ad5293;"{""away"": 0, ""home"": 2, ""match"": ""Austria — Jordan"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:19:41.358236+00:00;Савва;Сделан прогноз;prediction_set;126f7b03-07ec-439b-9731-520dfe2fc786;"{""away"": 0, ""home"": 2, ""match"": ""Argentina — Algeria"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:19:32.548235+00:00;Савва;Сделан прогноз;prediction_set;537c9ff7-95d3-41ac-b56a-1c7cd2b38eeb;"{""away"": 3, ""home"": 0, ""match"": ""Iraq — Norway"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:19:14.769389+00:00;Савва;Сделан прогноз;prediction_set;895b479a-3af1-43b5-9790-162ae9c53ab6;"{""away"": 1, ""home"": 2, ""match"": ""France — Senegal"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:18:54.311387+00:00;Савва;Сделан прогноз;prediction_set;2411986c-4744-4e6e-9969-9b4a0e4ec519;"{""away"": 0, ""home"": 1, ""match"": ""Iran — New Zealand"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:18:36.223798+00:00;Савва;Сделан прогноз;prediction_set;81745537-45d5-4b7f-a5dd-be844ee48731;"{""away"": 1, ""home"": 0, ""match"": ""Saudi Arabia — Uruguay"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:18:26.110733+00:00;Савва;Сделан прогноз;prediction_set;b9da12e0-426d-419d-b656-7fe1e46d0250;"{""away"": 0, ""home"": 1, ""match"": ""Belgium — Egypt"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:18:03.045516+00:00;Савва;Сделан прогноз;prediction_set;0fcfca90-66bd-4558-bf1d-88f8d5df492c;"{""away"": 0, ""home"": 3, ""match"": ""Spain — Cape Verde Islands"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:17:00.206538+00:00;Савва;Сделан прогноз;prediction_set;6692fab5-f774-46c2-b4f4-ace8bf7e6fa3;"{""away"": 0, ""home"": 1, ""match"": ""Sweden — Tunisia"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:16:50.475871+00:00;Савва;Сделан прогноз;prediction_set;a98de20d-b6d7-462f-ae3d-cabadad0aae2;"{""away"": 1, ""home"": 0, ""match"": ""Ivory Coast — Ecuador"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:16:27.539398+00:00;Савва;Сделан прогноз;prediction_set;299007b9-a306-4e18-b1fc-f7d067ecb585;"{""away"": 0, ""home"": 1, ""match"": ""Netherlands — Japan"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:16:14.056628+00:00;Савва;Сделан прогноз;prediction_set;8b2230d3-02a1-45b4-9400-c53d40d7ae15;"{""away"": 0, ""home"": 4, ""match"": ""Germany — Curaçao"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:15:57.818162+00:00;Савва;Сделан прогноз;prediction_set;0b9d43eb-f830-4f43-aa88-c1aaa48af122;"{""away"": 2, ""home"": 0, ""match"": ""Australia — Türkiye"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:15:49.143110+00:00;Савва;Сделан прогноз;prediction_set;7b6b0112-c3af-49e2-b05a-f3ce0cf874d6;"{""away"": 2, ""home"": 0, ""match"": ""Haiti — Scotland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:14:24.581504+00:00;Савва;Сделан прогноз;prediction_set;7b5944fe-c8f5-489d-b269-83436d0a6e5a;"{""away"": 0, ""home"": 2, ""match"": ""Brazil — Morocco"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:11:01.658304+00:00;Савва;Сделан прогноз;prediction_set;84643f75-2463-4a22-86df-f73d796b529a;"{""away"": 2, ""home"": 0, ""match"": ""Qatar — Switzerland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:09:52.375332+00:00;Савва;Сделан прогноз;prediction_set;d3feaba4-dec6-4658-a1b0-c67242ab07cc;"{""away"": 0, ""home"": 1, ""match"": ""USA — Paraguay"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:09:26.628676+00:00;Савва;Сделан прогноз;prediction_set;55cc8d6e-b031-464c-9166-ccc388601ad0;"{""away"": 0, ""home"": 1, ""match"": ""South Korea — Czech Republic"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:08:57.025493+00:00;Савва;Сделан прогноз;prediction_set;4912a102-ec52-4ad9-b7f7-a102c09dd410;"{""away"": 0, ""home"": 1, ""match"": ""Canada — Bosnia & Herzegovina"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:07:24.060047+00:00;Савва;Сделан прогноз;prediction_set;75f8a552-aa21-4033-830e-3c79d6d8a4e0;"{""away"": 0, ""home"": 1, ""match"": ""Mexico — South Africa"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T10:07:09.941487+00:00;Савва;Выбран чемпион;champion_selected;a3676741-512b-455a-a864-319aaa682206;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""champion"": ""France""}"
2026-06-10T10:07:09.941487+00:00;Савва;Выбран бомбардир;top_scorer_selected;a3676741-512b-455a-a864-319aaa682206;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""player_name"": ""Килиан Мбаппе (Kylian Mbappé)"", ""player_api_id"": -1}"
2026-06-10T10:03:54.143449+00:00;Савва;Вход в комнату;room_joined;ecbfa22b-bcb2-4d63-a68d-8792b15a1df2;"{""room"": ""ЧМ-2026""}"
2026-06-10T10:02:21.298744+00:00;Савва;Смена никнейма;nickname_changed;a3676741-512b-455a-a864-319aaa682206;"{""to"": ""Савва"", ""from"": ""ЕвгенийСаввушкин""}"
2026-06-10T10:02:02.797309+00:00;ЕвгенийСаввушкин;Регистрация;user_registered;a3676741-512b-455a-a864-319aaa682206;"{""provider"": ""yandex""}"
2026-06-10T09:59:57.546086+00:00;Меркул48;Сделан прогноз;prediction_set;4912a102-ec52-4ad9-b7f7-a102c09dd410;"{""away"": 0, ""home"": 3, ""match"": ""Canada — Bosnia & Herzegovina"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T09:59:31.629930+00:00;Меркул48;Сделан прогноз;prediction_set;55cc8d6e-b031-464c-9166-ccc388601ad0;"{""away"": 1, ""home"": 1, ""match"": ""South Korea — Czech Republic"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T09:49:44.684914+00:00;Меркул48;Сделан прогноз;prediction_set;75f8a552-aa21-4033-830e-3c79d6d8a4e0;"{""away"": 0, ""home"": 2, ""match"": ""Mexico — South Africa"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T09:49:02.140030+00:00;Игорь Владимирович;Вход в комнату;room_joined;ecbfa22b-bcb2-4d63-a68d-8792b15a1df2;"{""room"": ""ЧМ-2026""}"
2026-06-10T09:48:06.341403+00:00;Меркул48;Выбран чемпион;champion_selected;d8bb52ff-7ad3-42c9-a9f3-7c14ea003794;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""champion"": ""Spain""}"
2026-06-10T09:48:06.341403+00:00;Меркул48;Выбран бомбардир;top_scorer_selected;d8bb52ff-7ad3-42c9-a9f3-7c14ea003794;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""player_name"": ""Гарри Кейн (Harry Kane)"", ""player_api_id"": -5}"
2026-06-10T09:45:42.470900+00:00;Паша тестит;Сделан прогноз;prediction_set;84643f75-2463-4a22-86df-f73d796b529a;"{""away"": 0, ""home"": 1, ""match"": ""Qatar — Switzerland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T09:45:28.064096+00:00;Паша тестит;Выбран чемпион;champion_selected;ee14d4cf-8fda-49ab-81cf-b23eee8c70d7;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""champion"": ""France""}"
2026-06-10T09:45:28.064096+00:00;Паша тестит;Выбран бомбардир;top_scorer_selected;ee14d4cf-8fda-49ab-81cf-b23eee8c70d7;"{""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""player_name"": ""Килиан Мбаппе (Kylian Mbappé)"", ""player_api_id"": -1}"
2026-06-10T09:44:56.551588+00:00;Валерич;Сделан прогноз;prediction_set;a98de20d-b6d7-462f-ae3d-cabadad0aae2;"{""away"": 1, ""home"": 1, ""match"": ""Ivory Coast — Ecuador"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T09:44:52.126207+00:00;Валерич;Сделан прогноз;prediction_set;299007b9-a306-4e18-b1fc-f7d067ecb585;"{""away"": 0, ""home"": 2, ""match"": ""Netherlands — Japan"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T09:44:47.340776+00:00;Валерич;Сделан прогноз;prediction_set;8b2230d3-02a1-45b4-9400-c53d40d7ae15;"{""away"": 0, ""home"": 5, ""match"": ""Germany — Curaçao"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T09:44:44.072118+00:00;Паша тестит;Смена никнейма;nickname_changed;ee14d4cf-8fda-49ab-81cf-b23eee8c70d7;"{""to"": ""Паша тестит"", ""from"": ""Паша тестит""}"
2026-06-10T09:44:43.437347+00:00;Валерич;Сделан прогноз;prediction_set;0b9d43eb-f830-4f43-aa88-c1aaa48af122;"{""away"": 2, ""home"": 1, ""match"": ""Australia — Türkiye"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T09:44:37.988011+00:00;Валерич;Сделан прогноз;prediction_set;7b6b0112-c3af-49e2-b05a-f3ce0cf874d6;"{""away"": 1, ""home"": 0, ""match"": ""Haiti — Scotland"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T09:44:33.732952+00:00;Паша тестит;Смена никнейма;nickname_changed;ee14d4cf-8fda-49ab-81cf-b23eee8c70d7;"{""to"": ""Паша тестит"", ""from"": ""ПавелА""}"
2026-06-10T09:44:17.967256+00:00;ПавелА;Вход в комнату;room_joined;ecbfa22b-bcb2-4d63-a68d-8792b15a1df2;"{""room"": ""ЧМ-2026""}"
2026-06-10T09:42:40.587997+00:00;Paul;Сделан прогноз;prediction_set;299007b9-a306-4e18-b1fc-f7d067ecb585;"{""away"": 0, ""home"": 2, ""match"": ""Netherlands — Japan"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-10T09:31:29.567152+00:00;Меркул48;Вход в комнату;room_joined;ecbfa22b-bcb2-4d63-a68d-8792b15a1df2;"{""room"": ""ЧМ-2026""}"
2026-06-10T09:30:52.330937+00:00;Меркул48;Смена никнейма;nickname_changed;d8bb52ff-7ad3-42c9-a9f3-7c14ea003794;"{""to"": ""Меркул48"", ""from"": ""Merkucio12""}"
2026-06-10T09:30:42.325442+00:00;Merkucio12;Регистрация;user_registered;d8bb52ff-7ad3-42c9-a9f3-7c14ea003794;"{""provider"": ""telegram""}"
2026-06-10T09:30:34.296860+00:00;Игорь Владимирович;Смена никнейма;nickname_changed;32b39291-0c0a-4cb7-b79e-fdced0c858af;"{""to"": ""Игорь Владимирович"", ""from"": ""myalikov48""}"
2026-06-10T09:30:26.206459+00:00;myalikov48;Регистрация;user_registered;32b39291-0c0a-4cb7-b79e-fdced0c858af;"{""provider"": ""telegram""}"
2026-06-10T09:21:13.959797+00:00;Apelsin_4ik;Смена никнейма;nickname_changed;c23b1055-70a9-4e1e-95e8-eba533e02ecd;"{""to"": ""Apelsin_4ik"", ""from"": ""Apelsin_4ik""}"
2026-06-10T09:18:38.003401+00:00;Вадим;Сделан прогноз;prediction_set;75f8a552-aa21-4033-830e-3c79d6d8a4e0;"{""away"": 0, ""home"": 2, ""match"": ""Mexico — South Africa""}"
2026-06-10T09:18:10.000160+00:00;Вадим;Выбран чемпион;champion_selected;46b7e52c-43f7-4046-ba37-545162ee08f7;"{""champion"": ""France""}"
2026-06-10T09:18:10.000160+00:00;Вадим;Выбран бомбардир;top_scorer_selected;46b7e52c-43f7-4046-ba37-545162ee08f7;"{""player_name"": ""Килиан Мбаппе (Kylian Mbappé)"", ""player_api_id"": -1}"
2026-06-10T08:28:38.708333+00:00;Apelsin_4ik;Выбран чемпион;champion_selected;c23b1055-70a9-4e1e-95e8-eba533e02ecd;"{""champion"": ""France""}"
2026-06-10T08:28:38.708333+00:00;Apelsin_4ik;Выбран бомбардир;top_scorer_selected;c23b1055-70a9-4e1e-95e8-eba533e02ecd;"{""player_name"": ""Килиан Мбаппе (Kylian Mbappé)"", ""player_api_id"": -1}"
2026-06-10T08:28:08.214986+00:00;Apelsin_4ik;Смена никнейма;nickname_changed;c23b1055-70a9-4e1e-95e8-eba533e02ecd;"{""to"": ""Apelsin_4ik"", ""from"": ""АлександрКулигин""}"
2026-06-10T08:27:48.698535+00:00;АлександрКулигин;Регистрация;user_registered;c23b1055-70a9-4e1e-95e8-eba533e02ecd;"{""provider"": ""yandex""}"
2026-06-10T08:05:24.753067+00:00;Paul;Сделан прогноз;prediction_set;8b2230d3-02a1-45b4-9400-c53d40d7ae15;"{""away"": 0, ""home"": 3, ""match"": ""Germany — Curaçao""}"
2026-06-10T08:02:48.456716+00:00;Валерич;Выбран бомбардир;top_scorer_selected;58c9ea30-2c96-47ad-a025-16f9de20197a;"{""player_name"": ""Килиан Мбаппе (Kylian Mbappé)"", ""player_api_id"": -1}"
2026-06-10T07:46:08.471768+00:00;Paul;Выбран бомбардир;top_scorer_selected;875c926e-8a7e-4077-89cd-52760f9c8d6a;"{""player_name"": ""Килиан Мбаппе (Kylian Mbappé)"", ""player_api_id"": -1}"
2026-06-10T07:45:33.152110+00:00;Paul;Выбран бомбардир;top_scorer_selected;875c926e-8a7e-4077-89cd-52760f9c8d6a;"{""player_name"": ""Гарри Кейн (Harry Kane)"", ""player_api_id"": -5}"
2026-06-10T07:41:36.865311+00:00;HukuTa48;Регистрация;user_registered;27c42d91-2484-4812-9aec-0f4369b864d1;"{""provider"": ""telegram""}"
2026-06-10T07:41:21.747483+00:00;Вениамин;Сделан прогноз;prediction_set;4912a102-ec52-4ad9-b7f7-a102c09dd410;"{""away"": 0, ""home"": 2, ""match"": ""Canada — Bosnia & Herzegovina""}"
2026-06-10T07:41:13.596764+00:00;Вениамин;Сделан прогноз;prediction_set;55cc8d6e-b031-464c-9166-ccc388601ad0;"{""away"": 0, ""home"": 1, ""match"": ""South Korea — Czech Republic""}"
2026-06-10T07:40:50.524371+00:00;Вениамин;Сделан прогноз;prediction_set;75f8a552-aa21-4033-830e-3c79d6d8a4e0;"{""away"": 1, ""home"": 1, ""match"": ""Mexico — South Africa""}"
2026-06-10T07:40:37.800890+00:00;Вениамин;Выбран бомбардир;top_scorer_selected;7a4cb706-3e1b-4177-9413-280a16b6f4ce;"{""player_name"": ""Kylian Mbappé"", ""player_api_id"": 278}"
2026-06-10T07:37:58.142938+00:00;Federico;Смена никнейма;nickname_changed;d1a81b23-5cfb-4104-a6f2-a93c1b3a5c42;"{""to"": ""Federico"", ""from"": ""АленаА""}"
2026-06-10T07:36:32.608460+00:00;АленаА;Регистрация;user_registered;d1a81b23-5cfb-4104-a6f2-a93c1b3a5c42;"{""provider"": ""yandex""}"
2026-06-10T07:35:24.440696+00:00;Пётр I;Смена никнейма;nickname_changed;7e3eb326-b9d3-4cd5-b386-1e1094987fec;"{""to"": ""Пётр I"", ""from"": ""Пётр Великий""}"
2026-06-10T07:35:20.616672+00:00;Вениамин;Выбран чемпион;champion_selected;7a4cb706-3e1b-4177-9413-280a16b6f4ce;"{""champion"": ""England""}"
2026-06-10T07:34:01.078380+00:00;Пётр Великий;Смена никнейма;nickname_changed;7e3eb326-b9d3-4cd5-b386-1e1094987fec;"{""to"": ""Пётр Великий"", ""from"": ""ПетрСушков""}"
2026-06-10T07:33:23.413576+00:00;ПетрСушков;Регистрация;user_registered;7e3eb326-b9d3-4cd5-b386-1e1094987fec;"{""provider"": ""yandex""}"
2026-06-10T07:28:52.114922+00:00;Вениамин;Смена никнейма;nickname_changed;7a4cb706-3e1b-4177-9413-280a16b6f4ce;"{""to"": ""Вениамин"", ""from"": ""МихаилА""}"
2026-06-10T07:28:42.964560+00:00;МихаилА;Регистрация;user_registered;7a4cb706-3e1b-4177-9413-280a16b6f4ce;"{""provider"": ""yandex""}"
2026-06-10T07:25:48.782181+00:00;Гудзон;Смена никнейма;nickname_changed;41f56a00-f37a-4cf3-8bc3-99b622504dc4;"{""to"": ""Гудзон"", ""from"": ""Гудзон""}"
2026-06-10T07:25:34.496639+00:00;Гудзон;Сделан прогноз;prediction_set;4912a102-ec52-4ad9-b7f7-a102c09dd410;"{""away"": 1, ""home"": 1, ""match"": ""Canada — Bosnia & Herzegovina""}"
2026-06-10T07:25:19.443057+00:00;Гудзон;Сделан прогноз;prediction_set;55cc8d6e-b031-464c-9166-ccc388601ad0;"{""away"": 1, ""home"": 1, ""match"": ""South Korea — Czech Republic""}"
2026-06-10T07:24:27.807094+00:00;Гудзон;Сделан прогноз;prediction_set;75f8a552-aa21-4033-830e-3c79d6d8a4e0;"{""away"": 1, ""home"": 2, ""match"": ""Mexico — South Africa""}"
2026-06-10T07:23:56.158352+00:00;Гудзон;Выбран чемпион;champion_selected;41f56a00-f37a-4cf3-8bc3-99b622504dc4;"{""champion"": ""Germany""}"
2026-06-10T07:23:56.158352+00:00;Гудзон;Выбран бомбардир;top_scorer_selected;41f56a00-f37a-4cf3-8bc3-99b622504dc4;"{""player_name"": ""Kylian Mbappé"", ""player_api_id"": 278}"
2026-06-10T07:17:05.374534+00:00;Вадим;Смена никнейма;nickname_changed;46b7e52c-43f7-4046-ba37-545162ee08f7;"{""to"": ""Вадим"", ""from"": ""ВадимЮрченко""}"
2026-06-10T07:16:59.958367+00:00;ВадимЮрченко;Регистрация;user_registered;46b7e52c-43f7-4046-ba37-545162ee08f7;"{""provider"": ""yandex""}"
2026-06-10T07:16:05.450434+00:00;Гудзон;Смена никнейма;nickname_changed;41f56a00-f37a-4cf3-8bc3-99b622504dc4;"{""to"": ""Гудзон"", ""from"": ""ЯрославГудзинский""}"
2026-06-10T07:15:59.567406+00:00;ЯрославГудзинский;Регистрация;user_registered;41f56a00-f37a-4cf3-8bc3-99b622504dc4;"{""provider"": ""yandex""}"
2026-06-10T05:35:12.763614+00:00;Paul;Удалён участник;member_removed;ee14d4cf-8fda-49ab-81cf-b23eee8c70d7;
2026-06-10T05:06:01.519443+00:00;Paul;Удалён участник;member_removed;ee14d4cf-8fda-49ab-81cf-b23eee8c70d7;
2026-06-10T04:45:11.193079+00:00;ПавелА;Сделан прогноз;prediction_set;75f8a552-aa21-4033-830e-3c79d6d8a4e0;"{""away"": 6, ""home"": 6, ""match"": ""Mexico — South Africa""}"
2026-06-10T04:43:20.494742+00:00;PavelNihg;Регистрация;user_registered;5f49ef1e-ac5d-48a2-9389-49a06d41cfd1;"{""provider"": ""telegram""}"
